η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.8576201424404752,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.2,0.15,0.5,D_ср_const,30
0.8576179864400492,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.6,0.4,0.15,0.5,D_вт_const,14
0.8576168832774559,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.4,0.6,0.4,0.18333333333333332,0.5,D_вт_const,14
0.8576158746902788,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.6,0.4,0.21666666666666667,0.5,D_вт_const,14
0.8576149584197771,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.6,0.4,0.25,0.5,D_вт_const,14
0.8576143324873822,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,20
0.8576036766428403,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.2,0.18333333333333332,0.5,D_ср_const,30
0.857600053310937,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,20
0.8575905388162016,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.1,0.15,0.5,D_ср_const,59
0.8575885477972941,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,26
0.8575885323742165,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.2,0.21666666666666667,0.5,D_ср_const,30
0.8575867440814454,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.4,0.15,0.5,D_ср_const,17
0.857583187491845,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,26
0.857578339895194,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,26
0.857574659817211,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.2,0.25,0.5,D_ср_const,30
0.8575745422518006,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.1,0.18333333333333332,0.5,D_ср_const,59
0.8575739931412582,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,26
0.8575728715512426,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.4,0.18333333333333332,0.5,D_ср_const,17
0.857566239351362,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,23
0.8575654383525845,18.2,0.8338097173818555,18.2,0.0,0.3,0.4,0.4833333333333333,0.4,0.25,0.5,D_ср_const,19
0.8575604000092982,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.4,0.4833333333333333,0.4,0.21666666666666667,0.5,D_ср_const,19
0.8575602182651475,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.4,0.21666666666666667,0.5,D_ср_const,17
0.8575593097652572,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.1,0.21666666666666667,0.5,D_ср_const,60
0.8575547735886495,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.4,0.4833333333333333,0.4,0.18333333333333332,0.5,D_ср_const,19
0.8575543616309506,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,24
0.8575527271563014,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,23
0.8575487480389314,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.4,0.25,0.5,D_ср_const,17
0.8575485426998509,18.2,0.8338097173818555,18.2,0.0,0.3,0.4,0.4833333333333333,0.4,0.15,0.5,D_ср_const,19
0.8575481318876444,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,24
0.8575458403674325,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.1,0.25,0.5,D_ср_const,60
0.8575444461823427,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.2,0.15,0.5,D_ср_const,34
0.8575424442158536,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,24
0.8575404028852425,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,23
0.857539085416854,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.4,0.15,0.5,D_ср_const,19
0.8575372838663778,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,24
0.8575312618098471,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.2,0.18333333333333332,0.5,D_ср_const,34
0.8575292311988556,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,23
0.8575271818252891,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.4,0.18333333333333332,0.5,D_ср_const,19
0.857522201938582,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,25
0.8575192368544743,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.2,0.21666666666666667,0.5,D_ср_const,34
0.8575191837982481,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.1,0.15,0.5,D_ср_const,68
0.8575164261699215,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.4,0.21666666666666667,0.5,D_ср_const,19
0.8575105558011977,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,25
0.8575083367490244,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.2,0.25,0.5,D_ср_const,34
0.8575067893261532,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.4,0.25,0.5,D_ср_const,19
0.857506340709131,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.1,0.18333333333333332,0.5,D_ср_const,68
0.857502499519082,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.2,0.15,0.5,D_ср_const,37
0.8575000329824721,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,25
0.8574946273445945,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.1,0.21666666666666667,0.5,D_ср_const,68
0.8574911161641171,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.2,0.18333333333333332,0.5,D_ср_const,37
0.8574906049246334,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,25
0.857489910670107,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,21
0.8574853823134354,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.4,0.4833333333333333,0.4,0.25,0.5,D_ср_const,17
0.8574840099453812,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.48333333333333334,0.36666666666666664,0.1,0.25,0.5,D_ср_const,68
0.8574820641386783,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,21
0.8574808309929403,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.2,0.21666666666666667,0.5,D_ср_const,37
0.857479843828558,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.1,0.15,0.5,D_ср_const,74
0.8574794072720846,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.4,0.4833333333333333,0.4,0.21666666666666667,0.5,D_ср_const,17
0.8574748391747438,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,21
0.8574728119044943,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.4833333333333333,0.4,0.18333333333333332,0.5,D_ср_const,17
0.8574716160286905,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.2,0.25,0.5,D_ср_const,37
0.8574687328386088,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.48333333333333334,0.36666666666666664,0.1,0.18333333333333332,0.5,D_ср_const,74
0.8574682141565596,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.30000000000000004,0.25,0.5,D_ср_const,21
0.8574655760263556,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.4833333333333333,0.4,0.15,0.5,D_ср_const,17
