rank,total_error_pct,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,π_к_полн,η_к_полн,err_π_к_pct,err_η_к_pct
12925,54.671165721324535,0.45,0.4,0.3,0.4,0.19,10.182571263771239,0.7891312179786473,44.051806243015164,10.619359478309361
12926,54.67197272863918,0.35,0.5,0.45,0.4,0.22,9.025809512106708,0.8452390060209752,50.40764004336974,4.264332685269441
12927,54.67346150622716,0.4,0.65,0.3,0.35,0.25,9.777495755349733,0.8087613019029676,46.27749584972674,8.395965656500417
12928,54.676391008740936,0.3,0.55,0.6,0.3,0.23,9.670395668768695,0.8139308999434554,46.86595786390827,7.8104331448326585
12929,54.67764026702374,0.55,0.55,0.4,0.4,0.16,9.160919382752153,0.8386347413909591,49.66527811674641,5.012362150277331
12930,54.68034257319723,0.35,0.65,0.55,0.25,0.23,10.28941494294714,0.7838671727636628,43.46475306073,11.215589512467233
12931,54.68179692919565,0.4,0.4,0.35,0.4,0.17,9.78882349176686,0.8081381970138144,46.21525553974252,8.466541389453127
12932,54.68236657097829,0.55,0.4,0.5,0.4,0.16,9.240267013059821,0.8347438323918958,49.229302126044935,5.453064444933348
12933,54.69467211521112,0.4,0.6,0.4,0.35,0.22,9.343164521219377,0.829643594440178,48.663931202091334,6.030740913119789
12934,54.697130796757996,0.55,0.5,0.4,0.4,0.15,9.091787614346991,0.8418162678012905,50.04512299809345,4.652007798664552
12935,54.699266730500504,0.45,0.5,0.3,0.4,0.2,9.545862090829624,0.8197700998486727,47.550208292144916,7.14905843835559
12936,54.699851971785186,0.4,0.45,0.5,0.4,0.21,9.041130429707465,0.8442496404284675,50.32345917743151,4.376392794353675
12937,54.700577198011835,0.45,0.65,0.35,0.2,0.21,26.290091681640764,0.7923964521280503,44.45105319582838,10.249524002183461
12938,54.70160625221696,0.3,0.65,0.35,0.35,0.15,9.635707846494686,0.8153909957754673,47.05655029398524,7.645055958231726
12939,54.70378303861776,0.5,0.6,0.4,0.35,0.24,9.348826156822346,0.8292885072603454,48.632823314162934,6.070959724454832
12940,54.70813716878058,0.3,0.6,0.45,0.2,0.22,26.578054682027474,0.8062988908650326,46.033267483667444,8.674869685113139
12941,54.711013146043264,0.3,0.55,0.3,0.4,0.25,9.506654902368503,0.8215683464049365,47.76563240456866,6.9453807414745965
12942,54.71201115373566,0.55,0.55,0.5,0.35,0.15,9.243448815727191,0.8343277534901764,49.21181969380664,5.5001914599290265
12943,54.714504431907976,0.4,0.65,0.25,0.35,0.21,10.02025519144121,0.7966225944318973,44.94365279427907,9.770851637628905
12944,54.715453999983986,0.3,0.5,0.55,0.2,0.16,26.837686203123226,0.8188291063847306,47.459814302874875,7.255639697109113
12945,54.72191473731638,0.35,0.45,0.3,0.4,0.16,9.769721870458584,0.8087106278417163,46.32020950297481,8.40170523434157
12946,54.724386201279394,0.5,0.45,0.3,0.4,0.22,9.74719216505601,0.809781731383843,46.443999093098846,8.280387108180545
12947,54.726854442287,0.55,0.6,0.45,0.35,0.25,9.403356106747554,0.8264395457888254,48.33320820468377,6.39364623760323
12948,54.72689298151339,0.55,0.5,0.35,0.4,0.22,9.25139178068224,0.8338110475942159,49.168177029218455,5.5587159522949285
12949,54.72766650137672,0.4,0.4,0.35,0.25,0.22,26.143082212919264,0.7850258036192709,43.64330886219376,11.08435763918295
12950,54.728213436107254,0.6,0.65,0.45,0.3,0.24,9.770847085168405,0.8086004328119201,46.3140270045692,8.414186431538056
12951,54.73101664736571,0.4,0.55,0.6,0.3,0.18,9.665577958509573,0.8136823253634663,46.89242879939795,7.838587847967762
12952,54.73140574230495,0.3,0.5,0.3,0.4,0.21,9.554485098729748,0.819068043175284,47.502829127858526,7.228576614446427
12953,54.73895354019152,0.45,0.7,0.5,0.15,0.23,25.45005458922105,0.7513071417395291,39.83546477593984,14.903488764251668
12954,54.7401740906745,0.6,0.45,0.45,0.4,0.23,9.068517923429944,0.842565064356976,50.17297844269262,4.56719564798188
12955,54.74213327014655,0.4,0.4,0.4,0.25,0.16,26.459043787939297,0.800225483592645,45.37936147219395,9.36277179795261
12956,54.743507987801145,0.45,0.5,0.4,0.4,0.23,9.082727800120466,0.8418463037319335,50.09490219714029,4.648605790660848
12957,54.748754436995505,0.35,0.5,0.45,0.4,0.23,9.0112402906309,0.8452678672783533,50.48769071081923,4.2610637261762685
12958,54.74973070923996,0.3,0.55,0.6,0.3,0.24,9.656410656892296,0.8139618100755976,46.94279858850386,7.806932120736102
12959,54.75384451099842,0.45,0.55,0.4,0.4,0.15,9.141942578767704,0.8388825143670916,49.76954627050712,4.9842982404913005
12960,54.758608750797364,0.35,0.65,0.55,0.25,0.24,10.274326238898434,0.7839081280952077,43.54765802803058,11.210950722766784
12961,54.75907890560424,0.45,0.5,0.55,0.2,0.19,26.842133214729657,0.8186596732694269,47.484248432580536,7.274830473023698
12962,54.76224513068295,0.6,0.45,0.3,0.4,0.2,9.712453331451728,0.8111326721693534,46.63487180521028,8.127373325472664
12963,54.76607030465176,0.6,0.45,0.6,0.2,0.2,26.780542590705306,0.8156101645326341,47.14583841046871,7.620231894183043
12964,54.767668290153615,0.6,0.55,0.5,0.2,0.22,26.75945591140907,0.8145731339932503,47.02997753521468,7.737690754938939
12965,54.77438795046765,0.4,0.6,0.4,0.35,0.23,9.327952235364245,0.8296777459100896,48.747515190306345,6.026872760161306
12966,54.77613868776723,0.5,0.65,0.35,0.35,0.16,9.633282668925338,0.8148506038254245,47.06987544546518,7.706263242302058
12967,54.787200143758305,0.55,0.5,0.3,0.4,0.15,9.511098420517927,0.8206801437120284,47.741217469681715,7.045982674076592
12968,54.787955978623984,0.4,0.45,0.5,0.4,0.22,9.02441199519515,0.8442827975056141,50.41531870771896,4.372637270905017
12969,54.79030604392291,0.3,0.65,0.35,0.35,0.16,9.61871951279202,0.8154319856408825,47.14989278685703,7.640413257065886
12970,54.792196209885006,0.5,0.6,0.4,0.35,0.25,9.33195852488797,0.8293261723795169,48.725502610505664,6.066693599379341
12971,54.793544554400974,0.45,0.4,0.3,0.4,0.2,10.159365839872095,0.7891764527257529,44.17930857213134,10.614235982269635
12972,54.79540519378223,0.3,0.4,0.55,0.4,0.15,9.20474028274434,0.8354692416023165,49.42450394096517,5.37090125281706
12973,54.7971566244695,0.4,0.4,0.35,0.4,0.18,9.76692389894714,0.8081820565896581,46.33558297281791,8.461573651651593
12974,54.797267599632306,0.55,0.55,0.6,0.3,0.16,9.666153374762704,0.8130694898153741,46.88926717163349,7.908000427998813
12975,54.79762543579007,0.45,0.65,0.55,0.15,0.16,25.64249975874116,0.7601247162308411,40.89285581725912,13.90476961853094
12976,54.798580990642144,0.55,0.55,0.4,0.4,0.17,9.137952431894732,0.8386811046284092,49.79147015442455,5.007110836217592
12977,54.799728669052904,0.45,0.5,0.3,0.4,0.21,9.5268617902055,0.8198048443075591,47.65460554832143,7.145123120731481
12978,54.80266770512679,0.4,0.65,0.25,0.35,0.22,10.003449437159368,0.7966594641653563,45.03599210351996,9.766675601606826
12979,54.80450825178057,0.55,0.55,0.25,0.4,0.16,9.795848550159203,0.8067140050889461,46.176656317806575,8.627851933973991
12980,54.81260292281248,0.3,0.5,0.3,0.4,0.22,9.539120516406033,0.8190965039756984,47.58724990985696,7.225353012955519
12981,54.818147852335045,0.5,0.45,0.6,0.2,0.18,26.793514367806363,0.815779643354689,47.21711191102398,7.601035941311062
12982,54.81995329024048,0.55,0.4,0.5,0.4,0.17,9.214128039722487,0.8347971059898998,49.37292285866765,5.447030431572821
12983,54.82040165763357,0.3,0.55,0.6,0.3,0.25,9.642933660972364,0.8139916382779345,47.01684801663536,7.8035536409982065
12984,54.82208827641113,0.55,0.7,0.35,0.3,0.15,9.918663692682676,0.8006009880289056,45.501847842402874,9.320240434008252
12985,54.822893395891505,0.35,0.5,0.45,0.4,0.24,8.997171610745049,0.8452957796157213,50.56499114975248,4.257902246139022
12986,54.82408628591416,0.55,0.5,0.4,0.4,0.16,9.067738254012026,0.8418620354359709,50.177262340593266,4.646823945320897
12987,54.824175469806846,0.4,0.55,0.5,0.2,0.16,26.7800014186609,0.8150709083843437,47.14286493769725,7.681310532109596
12988,54.827150255567304,0.4,0.55,0.6,0.3,0.19,9.647248241147672,0.8137227539184324,46.99314153215565,7.834008723411655
12989,54.82869061622733,0.35,0.45,0.3,0.4,0.17,9.749513531216477,0.8087482296314349,46.4312443339754,8.397446282251932
12990,54.829575832636635,0.45,0.5,0.4,0.4,0.24,9.066414559097192,0.8418777817687628,50.18453538957587,4.645040443060763
12991,54.83196726936247,0.35,0.55,0.5,0.35,0.15,9.203086019932089,0.8352266881763263,49.433593297076435,5.398373972286033
12992,54.83414947941567,0.35,0.65,0.55,0.25,0.25,10.259761782200476,0.7839477146764801,43.627682515382,11.206466964033668
12993,54.83427292947416,0.5,0.45,0.3,0.4,0.23,9.726409592426933,0.8098197241095794,46.55818905259927,8.276083876874885
12994,54.83545607493138,0.55,0.5,0.35,0.4,0.23,9.230846708513305,0.833849205306998,49.281062041135684,5.5543940337956865
12995,54.83684312912963,0.55,0.55,0.5,0.35,0.16,9.219688544170795,0.8343782455826966,49.3423706364242,5.494472492705434
12996,54.84186999947121,0.6,0.65,0.45,0.3,0.25,9.749008191526158,0.8086563846020247,46.43402092568045,8.407849073790763
12997,54.85148327952584,0.4,0.6,0.4,0.35,0.24,9.313238937691397,0.8297108274331774,48.8283574852121,6.023125794313734
12998,54.85852450205443,0.45,0.55,0.4,0.4,0.16,9.122054020152122,0.8389231078365779,49.87882406509823,4.979700436956201
12999,54.85911870876004,0.6,0.45,0.45,0.4,0.24,9.04598207323046,0.8426081381344861,50.29680179543703,4.562316913323016
13000,54.87317244829567,0.4,0.45,0.5,0.4,0.23,9.008240280069893,0.8443149267638513,50.50417428533025,4.368998162965416
13001,54.876280356470744,0.3,0.65,0.35,0.35,0.17,9.60225177472814,0.8154717841682595,47.2403748641311,7.635905492339648
13002,54.883311746547925,0.55,0.45,0.3,0.25,0.15,26.216074172483744,0.7871924951860227,44.044363585075516,10.838948161472404
13003,54.88779373080439,0.5,0.65,0.35,0.35,0.17,9.611904798278456,0.8149018624192245,47.1873362731953,7.700457457609095
13004,54.8879947961917,0.4,0.65,0.25,0.35,0.23,9.987183108358769,0.7966952065023989,45.12536753649028,9.762627259701414
13005,54.89096644114403,0.3,0.5,0.3,0.4,0.23,9.524291220276751,0.8191240159293423,47.66872955891895,7.222236882225085
13006,54.89442466104166,0.35,0.5,0.45,0.4,0.25,8.983596913146602,0.8453227517243148,50.63957740029339,4.254847260748276
13007,54.896435320938686,0.4,0.4,0.6,0.4,0.19,9.265239484400263,0.8316424212141312,49.0920907450535,5.804344575885188
13008,54.89708011058332,0.45,0.5,0.3,0.4,0.22,9.508448380216162,0.8198385807128761,47.755778130680426,7.141301979902891
13009,54.89738795072833,0.3,0.4,0.55,0.4,0.16,9.18533986191886,0.8355099689030141,49.53109965978648,5.366288290941854
13010,54.90311658068342,0.6,0.45,0.3,0.4,0.21,9.685833599703798,0.8111802670208944,46.781134067561545,8.121982513121875
13011,54.90892641825245,0.4,0.4,0.35,0.4,0.19,9.745703804859245,0.8082246482670541,46.45217689637777,8.456749521874677
13012,54.91211614696863,0.45,0.4,0.3,0.4,0.21,10.136880217345364,0.7892203833401252,44.30285594865184,10.609260198316784
13013,54.912463038052216,0.3,0.4,0.4,0.25,0.21,26.486086192252277,0.8000334983943591,45.52794611127625,9.384516926775966
13014,54.9128450492,0.45,0.5,0.4,0.4,0.25,9.050630646333838,0.841908290670049,50.27126018497891,4.641584864221088
13015,54.91350560063629,0.55,0.65,0.55,0.15,0.17,25.652317247236788,0.7595778735784365,40.946798061740594,13.966707538895692
13016,54.916150377067105,0.55,0.55,0.4,0.4,0.18,9.115623385733532,0.8387262880298663,49.91415722124433,5.001993155822779
13017,54.920324525932074,0.4,0.55,0.6,0.3,0.2,9.629481245455079,0.8137620122979504,47.09076238760946,7.8295621383226095
13018,54.92209344149921,0.55,0.5,0.3,0.4,0.16,9.48559999065064,0.8207261242280518,47.8813187326888,7.04077470881041
13019,54.92509621869187,0.35,0.55,0.5,0.35,0.16,9.185347694577217,0.8352649558819553,49.531056623202105,5.39403959548977
13020,54.92570921939941,0.55,0.55,0.6,0.3,0.17,9.641672802837205,0.8131230548002936,47.02377580858679,7.90193341081262
13021,54.92599286133108,0.4,0.6,0.4,0.35,0.25,9.29901809955726,0.8297428488335388,48.90649395847659,6.0194989028544965
13022,54.93075747174105,0.4,0.65,0.35,0.2,0.23,26.33308211352429,0.7924496981543838,44.68726436002359,10.243493111717472
13023,54.93213878254982,0.35,0.45,0.3,0.4,0.18,9.729933409444635,0.8087847363593117,46.53882742063387,8.393311361915949
13024,54.9370564156305,0.55,0.55,0.25,0.4,0.17,9.770783942757019,0.8067596456397604,46.3143739408955,8.62268247473501
13025,54.940740891458404,0.5,0.45,0.3,0.4,0.24,9.706271947253226,0.809856615068088,46.6688354546526,8.271905436805804
13026,54.94077301653368,0.55,0.5,0.35,0.4,0.24,9.21091425058997,0.8338863047852476,49.390581040714444,5.550191975819241
13027,54.9457202957085,0.35,0.6,0.45,0.35,0.15,9.341803769747253,0.8274931299511986,48.67140785853157,6.27431243717693
13028,54.945927220266334,0.45,0.45,0.6,0.2,0.24,26.818086551783118,0.8158434994159062,47.35212391089626,7.593803309370076
13029,54.94750213332311,0.55,0.5,0.4,0.4,0.17,9.044356980233488,0.8419066450433857,50.30573087783797,4.641771255485142
13030,54.950439067099865,0.55,0.7,0.35,0.3,0.16,9.893950294009095,0.8006666494392796,45.63763574720278,9.31280331989709
13031,54.952920386395846,0.5,0.65,0.35,0.2,0.23,26.333104691878194,0.7922551196576354,44.68738841691316,10.265531969482685
13032,54.95357329852101,0.55,0.4,0.5,0.4,0.18,9.188739629923145,0.8348489911180166,49.5124196158069,5.4411536827141065
13033,54.95554469311648,0.4,0.45,0.5,0.4,0.24,8.992607181080158,0.8443460388953442,50.5900704336255,4.365474259490971
13034,54.95822398911042,0.55,0.55,0.5,0.35,0.17,9.196582553762292,0.8344274677644524,49.46932662767971,5.488897361430711
13035,54.95956774555163,0.3,0.65,0.35,0.35,0.18,9.586297373206637,0.8155104030951914,47.32803641095254,7.631531334599094
13036,54.960194308920215,0.45,0.55,0.4,0.4,0.17,9.10273562547886,0.8389626190198811,49.984969090775486,4.975225218144733
13037,54.96029933093992,0.35,0.5,0.25,0.4,0.15,9.901174172313487,0.8002291614861745,45.597944108167646,9.362355222772274
13038,54.96653330594554,0.3,0.5,0.3,0.4,0.24,9.509990301058497,0.8191505874629403,47.747306038140124,7.219227267805414
13039,54.97052373107084,0.4,0.65,0.25,0.35,0.24,9.971449070041237,0.7967298318374328,45.21181829647672,9.758705434594127
13040,54.9712323830657,0.6,0.5,0.55,0.2,0.22,26.874137486978405,0.818339133363924,47.660096082298935,7.311136300766761
13041,54.974527594728215,0.6,0.45,0.45,0.4,0.25,9.02411396701714,0.8426500359852684,50.41695622518054,4.557571369547673
13042,54.987344474432035,0.3,0.4,0.3,0.25,0.2,25.758137417949317,0.76405933191414,41.5282275711501,13.459116903281929
13043,54.98931569525016,0.3,0.6,0.45,0.2,0.21,26.628319669102808,0.8062547704751439,46.30944873133412,8.679866963916044
13044,54.99137009301418,0.45,0.5,0.3,0.4,0.23,9.490612711024225,0.8198713199763227,47.85377631305371,7.137593779960477
13045,54.99331967165547,0.4,0.4,0.3,0.25,0.15,25.770739341270485,0.7646179012597124,41.59746890807959,13.395850763575876
13046,54.996130719339654,0.3,0.4,0.55,0.4,0.17,9.166554088164268,0.8355494849394692,49.63431819689962,5.361812522440025
13047,54.996305979197466,0.5,0.65,0.35,0.35,0.18,9.591126423467585,0.8149517866287067,47.301503167760515,7.69480281143695
13048,54.99774343211574,0.4,0.4,0.6,0.4,0.2,9.245969983608175,0.8316827539072518,49.19796712303201,5.79977630908374
13049,54.99804387306872,0.3,0.6,0.55,0.3,0.18,9.734200060509167,0.8079958913056103,46.51538428291666,8.482659590152057
13050,55.00492306852042,0.5,0.5,0.55,0.2,0.15,26.884335620548896,0.8185363972335691,47.7161297832357,7.2887932852847195
13051,55.010584177973676,0.4,0.55,0.6,0.3,0.21,9.612268581240105,0.8138001126897694,47.18533746571371,7.825246712259973
13052,55.01540997485256,0.35,0.55,0.5,0.35,0.17,9.168144122309647,0.835302137541321,49.625581745551386,5.389828229301165
13053,55.01716912717279,0.4,0.4,0.35,0.4,0.2,9.725151462816422,0.8082659872811812,46.56510185265702,8.45206727451577
13054,55.02138447007708,0.5,0.45,0.35,0.25,0.25,26.58732210823315,0.8039828331439924,46.08418740787445,8.937197062202634
13055,55.0257563490833,0.4,0.6,0.55,0.3,0.17,9.736610455906233,0.8076342919819988,46.50214035216356,8.523615996919743
13056,55.02694771417382,0.45,0.4,0.3,0.4,0.22,10.115101840154642,0.7892630254847737,44.422517361787676,10.604430352386144
13057,55.03041317412616,0.55,0.55,0.4,0.4,0.19,9.093920131083529,0.8387703075591353,50.033405873167425,4.997007300958734
13058,55.03231343250894,0.35,0.45,0.3,0.4,0.19,9.710971390097296,0.8088201602175876,46.64301434012475,8.389299092384194
13059,55.035114226469325,0.4,0.45,0.5,0.4,0.25,8.977504930861766,0.8443761441808166,50.673049830429854,4.362064396039482
13060,55.036358276813814,0.55,0.65,0.3,0.35,0.15,9.709957372995607,0.8088336390810814,46.6485858626615,8.387772414152321
13061,55.03746437052703,0.35,0.6,0.45,0.35,0.16,9.32426380758445,0.8275340018847436,48.767781277008524,6.2696830935185135
13062,55.0386218827571,0.45,0.7,0.5,0.15,0.22,25.503178922739878,0.751238484812374,40.12735671835098,14.911265164406117
13063,55.03933894670827,0.3,0.5,0.3,0.4,0.25,9.49621114381753,0.8191762266663851,47.823015693310275,7.216323253397988
13064,55.039469158388044,0.45,0.65,0.35,0.2,0.2,26.350585076630114,0.7923389701911776,44.783434486978656,10.256034671409388
13065,55.03991131440078,0.6,0.45,0.3,0.4,0.22,9.659981537206617,0.8112266148224372,46.92317836699661,8.116732947404175
13066,55.040205272470445,0.3,0.65,0.35,0.35,0.19,9.570849329776802,0.8155478537388133,47.412915770457126,7.627289502013314
13067,55.04276493803819,0.55,0.5,0.55,0.2,0.16,26.889108208999485,0.8184338157128381,47.74235279670047,7.300412141337717
13068,55.04290033820094,0.55,0.5,0.35,0.4,0.25,9.19158385435495,0.8339223588238118,49.49679200903873,5.546108329162203
13069,55.04384725985463,0.5,0.45,0.3,0.4,0.25,9.68676856456473,0.8098924168503685,46.77599689799599,8.267850361858645
13070,55.04912026873884,0.6,0.6,0.55,0.3,0.16,9.761275780501386,0.8062314912342129,46.366616590651724,8.68250367808711
13071,55.050291021264016,0.4,0.65,0.25,0.35,0.25,9.956240470769457,0.7967633501802942,45.29538202873925,9.754908992524774
13072,55.05056867532802,0.55,0.55,0.6,0.3,0.18,9.617872236040267,0.8131752590064564,47.15454815362491,7.896020521703112
13073,55.05079663880388,0.55,0.6,0.55,0.3,0.22,9.750082317170811,0.8067596895401031,46.428119136424115,8.622677502379766
13074,55.05322295297403,0.55,0.5,0.3,0.4,0.17,9.460810505733235,0.820770943607732,48.01752469377343,7.0356982592006
13075,55.05890541287932,0.45,0.55,0.4,0.4,0.18,9.083977757604707,0.8390010608959256,50.088034298875236,4.970871114004087
13076,55.06590577491913,0.55,0.55,0.25,0.4,0.18,9.746416399739479,0.8068041276686954,46.44826153989297,8.617644235026166
13077,55.06744962872111,0.55,0.5,0.4,0.4,0.18,9.021630479113883,0.8419501130765707,50.43060176311053,4.6368478656105845
13078,55.06745899415618,0.35,0.5,0.25,0.4,0.16,9.880921421621666,0.8002655293039626,45.70922295812271,9.358236036033475
13079,55.07528601704441,0.55,0.7,0.35,0.3,0.17,9.869908339246606,0.8007306738730839,45.76973439974392,9.305551617300493
13080,55.07622131919432,0.55,0.55,0.5,0.35,0.18,9.174118182515267,0.8344754375681722,49.592757238927106,5.483464080267209
13081,55.08187302250247,0.3,0.6,0.55,0.3,0.19,9.718135901960514,0.808035051445153,46.60364889032685,8.478224132175619
13082,55.08200586071149,0.3,0.5,0.55,0.2,0.15,26.903393708116493,0.8187803567050427,47.82084455009063,7.261161310620863
13083,55.082645692967404,0.45,0.5,0.3,0.4,0.24,9.473345997983554,0.819903072610137,47.948648362727724,7.13399733023968
13084,55.082832223106195,0.55,0.4,0.35,0.25,0.16,26.22426452120792,0.7858282688935152,44.08936550114243,10.993466721963767
13085,55.083311664810594,0.55,0.4,0.5,0.4,0.19,9.1640858676207,0.8348995088047431,49.647879848237906,5.43543181657269
13086,55.09050579861082,0.4,0.4,0.35,0.25,0.21,26.20802706052814,0.7849728349545807,44.00014868422055,11.090357114390272
13087,55.091688006523874,0.3,0.4,0.55,0.4,0.18,9.148372748412518,0.8355878039160373,49.73421566806309,5.35747233846079
13088,55.09580857897416,0.4,0.4,0.6,0.4,0.21,9.227315648519266,0.831721876451711,49.30046346967436,5.7953451092998005
13089,55.097972168694255,0.4,0.55,0.6,0.3,0.22,9.595602188183395,0.8138370668404257,47.27691105393739,7.8210611147568665
13090,55.100056209778316,0.3,0.45,0.55,0.4,0.15,9.019469627301342,0.8417670570567196,50.44247457526735,4.657581634510965
13091,55.1017293845195,0.5,0.65,0.35,0.35,0.19,9.570937393969436,0.8150003925271437,47.412431901266835,7.689297483252669
13092,55.102952019486715,0.35,0.55,0.5,0.35,0.18,9.151467148401686,0.835338244848755,49.7172134703204,5.385738549166309
13093,55.115919903098245,0.6,0.6,0.45,0.2,0.18,26.63248369272531,0.8053389949636625,46.3323279820072,8.783591921091046
13094,55.118228548848116,0.3,0.65,0.35,0.35,0.2,9.555900938290284,0.8155841470058685,47.49504978961382,7.623178759234286
13095,55.12194497809553,0.4,0.4,0.35,0.4,0.21,9.705255609241206,0.8083060882961365,46.67441972944392,8.447525248651608
13096,55.122108633052704,0.4,0.6,0.55,0.3,0.18,9.71814866381472,0.8076791968650495,46.60357877024879,8.518529862803913
13097,55.126449373639396,0.35,0.6,0.45,0.35,0.17,9.307249826273225,0.8275737178263899,48.86126469080646,6.265184682832945
13098,55.12700828112595,0.5,0.4,0.3,0.25,0.25,25.807893865682267,0.7652399590089358,41.80161464660587,13.325393634520092
13099,55.12926656386623,0.35,0.45,0.3,0.4,0.2,9.692617767566242,0.808854512946524,46.7438584199657,8.385408143900536
13100,55.13810369657522,0.45,0.4,0.3,0.4,0.23,10.0940186693192,0.7893043942366679,44.53835895978462,10.599744736790607
13101,55.13983165967949,0.45,0.55,0.25,0.4,0.15,9.752305246491037,0.8058657746866964,46.41590523906024,8.723926420619254
13102,55.14143162692071,0.55,0.55,0.4,0.4,0.2,9.072831021573649,0.8388131786309907,50.14928010124369,4.992151525677023
13103,55.151887434604504,0.45,0.45,0.55,0.4,0.15,9.016537092872348,0.8414517034971021,50.45858740180028,4.69330003280423
13104,55.15470731696597,0.45,0.55,0.4,0.4,0.19,9.065771148728588,0.8390384459924521,50.188070611381384,4.9666367055845795
13105,55.15766307309735,0.4,0.7,0.4,0.3,0.15,9.88163636722576,0.7994344457857665,45.70529468557275,9.452368387524595
13106,55.15818259827563,0.45,0.5,0.55,0.2,0.18,26.91367987614213,0.818606786773211,47.87736195682489,7.280820641450739
13107,55.15882374273914,0.55,0.6,0.55,0.3,0.23,9.729391698942932,0.8068096399310234,46.54180385196191,8.617019890777227
13108,55.16297546406257,0.3,0.6,0.55,0.3,0.2,9.702592983717226,0.808072999821844,46.68904954001524,8.47392592404733
13109,55.16393031568513,0.55,0.65,0.3,0.35,0.16,9.685586961384884,0.8088895375789877,46.78248922315998,8.381441092525145
13110,55.17069288534834,0.45,0.65,0.55,0.15,0.15,25.7088361402176,0.760048948195565,41.25734142976704,13.913351455581305
13111,55.17095209057457,0.45,0.5,0.3,0.4,0.25,9.456639809626544,0.8199338487376352,48.040440606447554,7.13051148412702
13112,55.17135448843579,0.35,0.5,0.25,0.4,0.17,9.861284070151452,0.8003008628581212,45.817120493673336,9.354233994762447
13113,55.17191486308343,0.55,0.55,0.6,0.3,0.19,9.594738758811607,0.8132261207003947,47.2816551713648,7.890259691718628
13114,55.17198064298087,0.6,0.6,0.4,0.2,0.16,26.695711868149598,0.8079112619279867,46.67973553928351,8.492245103697359
13115,55.17271337315134,0.6,0.45,0.3,0.4,0.23,9.634881481507035,0.8112717333740568,47.06109076095035,8.11162261220099
13116,55.18066465214469,0.55,0.5,0.3,0.4,0.18,9.436715801304063,0.820814618208786,48.14991317964801,7.0307514724966875
13117,55.18068091089962,0.4,0.4,0.4,0.25,0.15,26.53757157450819,0.800163007891635,45.810832826968074,9.36984808393154
13118,55.18185725039352,0.55,0.45,0.6,0.2,0.16,26.85696607614046,0.8156465599685115,47.56574767110143,7.61610957929209
13119,55.18252974860981,0.4,0.55,0.6,0.3,0.23,9.579474325410516,0.8138728860664379,47.3655256845576,7.817004064052209
13120,55.18399726221486,0.55,0.5,0.4,0.4,0.19,8.9995459580892,0.8419924554160956,50.55194528522418,4.632051976990679
13121,55.18411205392325,0.3,0.4,0.55,0.4,0.19,9.130786053038008,0.8356249394954978,49.830845862428525,5.353266191494729
13122,55.18776413616852,0.35,0.55,0.5,0.35,0.19,9.135308935811016,0.8353732890796052,49.80599485818122,5.381769277987296
13123,55.19004554114553,0.6,0.6,0.55,0.3,0.17,9.734291863274905,0.806296277657663,46.514879872115905,8.675165669029617
13124,55.19068462684962,0.4,0.4,0.6,0.4,0.22,9.209266387620113,0.831759802819572,49.39963523285652,5.791049393993093
13125,55.19090009393762,0.55,0.55,0.5,0.35,0.19,9.152283256021134,0.834522171925875,49.71272936252124,5.478170731416379
13126,55.191127606109404,0.55,0.55,0.25,0.4,0.19,9.722732629410546,0.8068474666689746,46.5783921460959,8.612735460013504
13127,55.19367177917629,0.3,0.65,0.35,0.35,0.21,9.541445756958003,0.8156192934023199,47.57447386286811,7.619197916308185
13128,55.194373152950305,0.3,0.45,0.55,0.4,0.16,9.001556744443603,0.8418033039485947,50.54089700855163,4.6534761443986685
13129,55.19669476315527,0.55,0.7,0.35,0.3,0.18,9.846525437033186,0.8007930829389764,45.89821188443304,9.298482878722234
13130,55.197583277111775,0.6,0.4,0.25,0.4,0.15,10.51785303905051,0.7682189039823711,42.20959868653566,12.987984590576119
13131,55.20411586636964,0.5,0.65,0.35,0.35,0.2,9.551327940313174,0.8150476956428812,47.520176152125416,7.683939714244225
13132,55.209249960486495,0.55,0.4,0.5,0.4,0.2,9.140151489126033,0.8349486793127763,49.77938742238443,5.429862538102066
13133,55.212716818385424,0.35,0.6,0.45,0.35,0.18,9.290754020224224,0.8276122899115591,48.95190098777899,6.260815830606427
13134,55.214388139336656,0.4,0.55,0.5,0.2,0.15,26.84988235418513,0.8150157147517582,47.52682612189633,7.687562017440326
13135,55.21555441067887,0.4,0.6,0.55,0.3,0.19,9.700242085099983,0.8077228293594463,46.70196656538471,8.513587845294161
13136,55.2230480509425,0.35,0.45,0.3,0.4,0.21,9.674863231772152,0.8088878058467485,46.841410814438724,8.38163723650378
13137,55.22331170199436,0.4,0.4,0.35,0.4,0.22,9.686005446236965,0.8083449654216112,46.780189855840845,8.443121846153517
13138,55.22771230825207,0.4,0.65,0.35,0.2,0.22,26.38608991542044,0.7923993454653583,44.97851601879363,10.249196289458457
13139,55.22976283967391,0.5,0.4,0.4,0.25,0.25,26.550381866823,0.8003511009996787,45.88121904847802,9.348543791195887
13140,55.23896828284821,0.6,0.55,0.5,0.2,0.21,26.843868810024993,0.8145069804315277,47.493784670467,7.745183612381203
13141,55.24043071232831,0.5,0.45,0.3,0.25,0.25,26.268149365099127,0.7865657192395911,44.33049101702818,10.909939695300139
