η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.8671421081906496,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.21933333333333335,0.5,D_вт_const,42
0.8671421045168118,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.214,0.5,D_вт_const,42
0.8671421007942907,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.20866666666666667,0.5,D_вт_const,42
0.867142088356758,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.19133333333333333,0.5,D_вт_const,42
0.8671420844244222,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.186,0.5,D_вт_const,42
0.8671420804420041,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.18066666666666664,0.5,D_вт_const,42
0.867142076409219,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.1753333333333333,0.5,D_вт_const,42
0.8671420519060663,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.25,0.5,D_вт_const,43
0.8671420502029051,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.24733333333333332,0.5,D_вт_const,43
0.8671420467607405,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.242,0.5,D_вт_const,43
0.867142005811029,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.1,0.25,0.5,D_вт_const,47
0.8671420040893221,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.1,0.24733333333333332,0.5,D_вт_const,47
0.8671420006092297,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.242,0.5,D_вт_const,47
0.8671419889587696,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.58,0.49333333333333335,0.4766666666666666,0.1,0.22466666666666668,0.5,D_вт_const,47
0.8671419852684987,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.21933333333333335,0.5,D_вт_const,47
0.8671419362111438,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.158,0.5,D_вт_const,41
0.8671419319531394,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.15266666666666667,0.5,D_вт_const,41
0.8671419298046376,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.15,0.5,D_вт_const,41
0.8671419073054822,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.22466666666666668,0.5,D_вт_const,42
0.8671419036522969,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.21933333333333335,0.5,D_вт_const,42
0.8671418999500635,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.214,0.5,D_вт_const,42
0.867141896198535,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.20866666666666667,0.5,D_вт_const,42
0.8671418836625274,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.19133333333333333,0.5,D_вт_const,42
0.8671418796986071,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.186,0.5,D_вт_const,42
0.8671418756840048,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.18066666666666664,0.5,D_вт_const,42
0.8671418716184383,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.1753333333333333,0.5,D_вт_const,42
0.8671418716080798,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.214,0.5,D_вт_const,46
0.8671418678124245,18.2,0.8338097173818555,18.2,0.0,0.58,0.49333333333333335,0.4766666666666666,0.1,0.20866666666666667,0.5,D_вт_const,46
